HD 150331
V V636 Her
64 Vir
HD 120047
V MZ CMa
HD  10800
3 Sco
HD  75629
HD 147225
HD 108970
HD 189944
HD  15220
112 Psc
HD 213660
HD 174262
HD  28217
HD 166988
HD  93657
Psi Ser
c Cnc
HD  37320
V NO Aps
HD 152293
V U Oph
HD  97989
HD 116957
HD 211554
HD 189340
HD 178322
HD 156768
HD  63215
V V482 Car
HD 198431
HD  28929
HD  77887
HD 152311
V KK And
HD  95314
HD  27322
6 Lyn
HD  62893
HD  42954
HD  17656
HD 174237
42 Cyg
HD  71088
HD 144844
HD 175986
HD 102590
HD  46709
9 Cas
44 Cap
HD  99333
HD 222602
HD 111270
HD  18482
HD  76292
65 Vir
13 Tri
HD 154903
HD 169570
HD  40084
HD 104600
HD  51000
HD  26038
HD 163336
HD 109960
HD 176318
HD 222493
HD  25202
10 Aql
V V4089 Sgr
HD 114971
V DT CVn
HD   1279
V DR Leo
HD 112164
HD   9640
HD 114835
30 Lyn
HD  96834
HD  56989
HD  95234
HD 169111
HD  35736
HD  33646
105 Tau
12 Aqr A
53 Psc
HD 136672
HD 211006
HD  19065
HD  61603
HD 132604
Epsilon For
HD   3823
60 Aqr
HD 120908
HD 114772
HD 136028
HD 134943
HD 121164
49 Ari
HD  48434
V CS Vir
Sigma For
33 LMi
HD  59984
HD  72184
HD  39586
HD 217157
HD  55832
47 Aur
HD   4732
59 Ari
HD  11151
HD 194335
27 LMi
HD 138265
59 Ori
HD  21856
HD  35281A
HD 114570
HD  16176
HD 100382
HD 118354
HD  33608
HD 207964
HD 214995
HD 143928
HD  74273
HD  19845
76 Tau
HD 199612
5 Aql
HD   1606
HD 170650
HD  63271
HD 215943
HD  59026
HD  70761
56 Eri
HD 200817
V V957 Sco
V OU And
Lambda 02 Scl
39 Tau
Lambda 01 For
13 Vir
55 Leo
HD  11037
HD 114326
HD  91437
HD   3807
HD 129954
HD  53686
HD   8556
76 Leo
HD  23526
HD  27639
HD  20606
HD  33833
HD 216756
HD 129153
HD  82406
HD  76161
HD  60803
Eta 01 TrA
HD 192985
HD 103516
HD 149886
HD 147352
HD 182190
HD  23887
HD  57006
HD 151862
HD 145085
HD  64225
HD 156091
HD 194612
V IW Vel
Rho 02 Ari
Nu 01 Lyr
HD  82747
HD  43112
HD 124425
HD 121853
y Vir
HD  92287
HD 189695
HD 156384
V V923 Sco
BD+23  4085
HD 114371
77 Dra
HD 188252
HD 128750
HD 195554
HD  93943
HD 120084
HD  43396
17 Sex
Omega Oct
Upsilon Aql
HD  13940
92 Vir
HD  73171
HD 189684
HD  60652
20 Vul
HD  15524
HD 141472
HD 145838
V AI Scl
HD 157662
57 Ori
HD 107543
7 Tau
57 Sgr
HD  43544
26 Boo
HD  32263
HD 169830
HD  49095
HD  55866
51 Cam
14 Lac
HD   6130
HD  46509
HD  14943
HD 144334
V OP And
HD 219507
HD 187340
HD  27278
HD  51104
HD 122438
HD 106068
39 Her
26 CMa
HD  60294
Psi For
HD 179433
HD  79621
HD  92436
T Car
HD  82347
Eta 02 For
V HU Tau
HD 210762
V V539 Ara
HD  94683
HD  93655
HD 112219
HD 157097
HD 144204
24 Psc
HD 179648
HD 209112
HD  46189
HD  45976
HD  61774
HD 132525
HD   2952
14 Cet
17 Cap
HD 212320
HD 159463
HD 176664
HD 193664
HD  52711
HD 133388
33 Oph
62 Psc
V NV Peg
HD  37788
61 Gem
29 Crt
HD  24706
HD  25371
HD 175360
16 Mon
63 Cet
HD  21430
HD  67224
HD 214878
Tau 05 Ser
HD  36780
HD  20121
HD 111884
HD 194193
HD  94132
61 Cet
HD  42049
HD  85953
HD  20675
Zeta 02 Ant
HD  85945
HD   8810
HD  78366
HD 182286
HD 110646
HD 219879
V V397 Pup
HD   9228
HD 131425
58 UMa
HD 120048
HD 186377
Kappa Crt
34 Cet
HD   2626
HD 161701
HD 159877
V HN Peg
HD  10975
HD 171856
HD 125283
HD  39937
HD  28204
HD  21755
HD    319
4 Lyn
1 LMi
V BD Phe
HD 187086
HD 149650
HD 146850
HD  37171
HD 140285
HD   4293
4 Equ
54 Cet
61 Ser
26 Cam
HD 158261
8 Lyn
HD 157819
6 And
HD    942
69 Cyg
HD  28413
HD  10142
HD 200073
HD  36162
HD  35239
HD  82660
HD  83126
HD 215030
HD 130055
47 Lib
HD 152527
HD 156891
50 Vir
HD 217563
HD  56410
HD  32515
HD 151967
HD 127167
HD  27179
V NP Gem
HD  12479
HD  35520
HD  28780
HD 223524
HD  61887
HD  87283
10 Vir
HD 162774
p03 Leo
5 Aur
HD  66358
HD 222386
HD 108107
HD 100343
HD 138867
HD 187193
HD  90454
HD 210702
33 Cet
HD 213135
HD 197139
d01 Cnc
HD  85709
HD 139211
3 Boo
HD  56207
10 CVn
HD 203399
HD 160781
HD  67249
HD  77601
HD 207198
HD  59136
45 Aqr
HD 158220
29 Cnc
HD 193472
HD 126200
37 Dra
16 Sgr
HD  18700
HD  94014
90 Leo
HD 167042
HD  26171
HD  16769
HD 189195
V RS Cnc
HD  38529
HD 215359
HD 208741
HD 120213
HD 223128
HD 165185
HD  18778
HD 167714
HD 135235
HD 109000
HD  18071
74 Dra
HD 221745
HD 104075
HD  55718
HD  37481
HD  60228
V V432 Sct
HD  37367
HD  78935
HD  52312
V AE Aur
HD 202951
38 Com
HD  34721
21 Eri
HD 182709
HD 201852
HD  31590
HD 189900
HD  21743
HD  70652
HD  73072
HD  54732
V V1068 Sco
HD   8671
V EN UMa
HD  28776
HD 150576
HD  21722
HD  76579
HD  40151
V V914 Cen
HD    123
HD 155826
HD  40486
HD 209522
HD  50445
HD 162189
HD  72832
V HZ Lup
HD  28479
V V1743 Cyg
HD 104933
HD 156284
HD  89461
HD 101162
HD 120787
HD  20346
HD 199579
HD 162817
HD 190211
HD  13522
HD  52913
HD 127193
9 Sgr
HD  33093
HD  51814
HD 154783
21 PsA
HD  79763
19 UMa
HD 163624
HD 222377
HD 196775
HD  44472
HD  24357
HD 224361
HD 224342
HD 214632
25 Sex
HD 213986
HD  56705
HD 205072
35 Leo
HD   5550
HD  71863
6 PsA
105 Psc
HD 153368
HD  85206
HD 139357
HD 177406
HD  18262
HD  70839
HD  93237
HD 200253
HD  30912
HD   8388
HD   1801
79 Peg
HD  39051
HD 145148
HD  47575
HD 116831
HD  47182
HD  39421
HD 107295
HD 217703
HD 121932
HD  58526
HD  38858
HD 177517
HD  30138
15 Del
HD  21819
HD 101883
20 Crt
HD 111774
HD 154310
Lambda Cnc
HD  16825
HD 134255
HD  71267
HD  27901
HD 162570
HD  69830
HD 120565
V CN Boo
HD  71302
V T Mon
HD 202987
HD 214953
HD  40588
HD 212988
HD  45291
HD  88399
HD  52976
HD 119361
69 Peg
87 Psc
HD 119458
HD 222387
HD   2363
19 Lyr
HD 152303
HD  83441
HD  19698
HD 185018
HD   4088
75 Cnc
HD 137389
HD 119250
HD   5608
HD 147321
BD+01  1148
V V640 Her
HD 118338
39 And
Chi Per
HD  39225
HD  68951
HD 110318
HD  29645
HD  81613
HD  34868
HD 122365
HD 218396
HD 154779
HD  75556
V TU Hor
60 Psc
HD  27742
HD  63889
17 Aqr
HD  43429
HD 135438
HD 155970
HD 173949
5 Cnc
HD  31331
HD  43319
HD  21665
64 Aql
HD 168270
HD 161193
46 Vir
45 Cap
HD  57608
4 Aqr
CD-70   756
HD  72945
HD 168694
HD    360
HD 151087
HD  98560
HD  65904
HD  75523
HD 113823
HD  39985
HD  72232
HD 174208
10 Del
39 Com
HD 164614
HD 199942
HD  65257
HD   6211
HD  10348
Mu 01 Cnc
HD 181096
HD  91533
HD 141353
HD 119159
HD 125869
HD 172883
HD  44497
HD 110506
HD 121980
V V869 Cen
HD  75759
HD  43847
18 Peg
HD 153221
HD 156653
HD 121384
HD  36040
HD 222060
HD  89455
73 Psc
HD  93737
52 Cas
HD  89414
47 Cap
HD  84228
V DO Eri
d04 Pup
V GZ Eri
V VY UMa
HD 109931
HD 108355
HD  95129
HD 164280
HD  71766
51 UMa
129 Tau
HD  89319
HD 152812
HD 113337
HD 105943
HD 112131
V T Ind
HD  15633
HD 167768
HD 224165
HD 180242
HD 157955
HD 164870
62 Aur
Mu 01 Oct
HD  39775
V V373 Cas
HD  37594
HD  79241
V V744 Cen
HD  76151
HD  61749
HD  26015
HD 133981
HD  30197
HD 141544
HD  68461
HD  50056
HD  11803
Tau For
HD    431
HD 175401
HD 210434
HD 176896
HD 155450
HD 225218
V V2213 Oph
V V2392 Oph
HD 173416
HD 105805
HD  55762
HD  90874
HD 143790
HD 206399
6 Sex
HD 118520
V QS Aql
V HQ CMa
HD 208796
V DV Aqr
HD  81567
Tau 06 Ser
HD 197373
HD   3750
HD  70937
HD 127726
HD 189561
HD 113049
HD 160720
HD 192439
HD  13456
HD 137390
HD 120602
HD   9896
HD 216595
73 Vir
HD 163685
HD  71196
HD  28930
HD  16975
HD 140901
HD  27710
53 Cam
V DE Boo
79 Cnc
HD  33204
HD  95241
37 Vir
7 Sex
HD 175635
HD 150894
V V1116 Tau
HD  90470
9 And
44 Gem
HD  18155
HD  11857
HD  53349
HD  96544
16 Ari
HD 125810
HD  56239
HD 156717
HD 204965
HD   7578
HD  80094
85 Tau
HD  65522
HD 134064
HD 115810
HD  98772
V V376 Per
33 Psc
HD    344
HD    469
34 Psc
Theta Scl
HD   1075
HD   1256
HD   1527
12 Cas
HD   2363
HD   2490
Beta 01 Tuc
HD   3166
V PY And
HD   3421
HD   3807
Rho Tuc
HD   4301
61 Psc
Rho Phe
Lambda 01 Tuc
HD   5408
HD   5641
HD   6130
74 Psc A
e Psc
Tau Psc
37 Cet
Upsilon Psc
HD   8556
47 Cet
Eta Psc
Upsilon And
HD  10148
44 Cas
Omicron Psc
4 Ari
HD  11262
Beta Ari
Chi Eri
HD  12270
HD  12477
Beta Tri
19 Ari
Pi 01 Hyi
HD  14641
HD  14943
Lambda Hor
Sigma Cet
HD  16220
HD  16673
Epsilon Hyi
V SU Cas
Tau Per
Pi Per
HD  18650
HD  19121
HD  19736
HD  20293
HD  20980
HD  21665
HD  22243
V BD Cam
HD  23005
21 Tau
Tau 06 Eri
V X Per
HD  25170
Iota Ret
HD  26605
HD  27026
HD  27505
HD  27971
HD  28454
HD  28978
51 Eri
HD  30003
HD  30557
5 Ori
Omega Aur
HD  32480
l Tau
Mu Aur
16 Aur
HD  34904
p Ori
V AF Lep
Delta Ori
HD  37016
Nu 01 Col
b Ori
Mu Col
136 Tau
HD  39970
Gamma Col
40 Aur
HD  42486
HD  43358
HD  44081
V T Mon
HD  45588
Pi 02 Dor
HD  46588
53 Aur
HD  48099
12 CMa
Psi 08 Aur
Iota CMa
V LS CMa
V IL CMa
HD  55751
47 Cam
HD  57749
HD  59311
HD  60335
m Pup
HD  62555
HD  63332
HD  64152
Chi Car
HD  66435
12 Cnc
20 Pup
HD  70235
HD  71196
HD  72127
1 LMi
b Vel
Delta 01 Vel
HD  76230
70 Cnc
e UMa
HD  80774
HD  82068
HD  82741
HD  83979
HD  85483
V IV Vel
17 Sex
V GY Vel
HD  90170
34 LMi
HD  92787
HD  93943
HD  95221
10 Crt
HD  98673
e Leo
HD 101391
6 Vir
2 Com
V S Mus
V FM Com
HD 108471
HD 109860
HD 111112
HD 112131
Theta Vir
HD 115529
K Cen
Epsilon Cen
Nu Cen
HD 121384
HD 123492
Lambda Vir
106 Vir
Alpha Cir
HD 130157
HD 132096
k Boo
V GG Lup
HD 138213
16 Ser
HD 140722
2 Sco
Iota CrB
HD 145589
HD 147365
HD 149303
HD 150898
Zeta 02 Sco
HD 154099
HD 155940
HD 157740
HD 159332
HD 161056
HD 162678
HD 164258
HD 165861
HD 167564
Alpha Tel
HD 171301
HD 172864
Kappa Tel
HD 175740
g Aql
HD 179323
Rho 01 Sgr
8 Vul
Sigma Aql
17 Cyg
HD 188385
Tau Aql
22 Vul
40 Cyg
HD 196885
14 Del
HD 200340
HD 202149
20 Aqr
d Aqr
13 Peg
Omicron Aqr
Lambda PsA
35 Peg
HD 214558
HD 216201
HD 217477
HD 218630
HD 220401
HD 222386
HD 224342
HD 121474
HD 121557
HD 121560
*  92 Vir
HD 121682
HD 121699
*   9 Boo
* phi Cen
* ups01 Cen
*  47 Hya
HD 121853
HD 121901
HD 121932
HD 121980
*  10 Boo
HD 122064
*  48 Hya
HD 122106
HD 122210
* ups02 Cen
* tet Aps
HD 122365
*  11 Boo
* tau Vir
HD 122430
HD 122438
Hadar
HD 122510
V* V828 Cen
HD 122563
HD 122675
HD 122703
HD 122742
HD 122744
HD 122797
HD 122815
HD 122837
HD 122844
HD 122862
HD 122866
HD 122879
HD 122909
HD 122910
HD 122958
* chi Cen
HD 123004
* pi. Hya
* tet Cen
HD 123151
*  95 Vir
* alf Dra
V* V883 Cen
HD 123377
HD 123445
HD 123492
V* V869 Cen
HD 123569
*  96 Vir
V* BY Boo
*  13 Boo
V* ET Vir
HD 123977
* eta Aps
* d Boo
*   3 UMi
HD 124099
HD 124115
HD 124147
HD 124162
HD 124186
V* V716 Cen
*  50 Hya
V* CU Vir
HD 124281
* kap Vir
HD 124367
HD 124425
HD 124433
HD 124454
HD 124471
*   4 UMi
HD 124553
*  14 Boo
HD 124576
HD 124580
V* R Cen
HD 124639
* kap01 Boo
* kap02 Boo
*  15 Boo
V* FS Vir
HD 124683
HD 124713
HD 124730
HD 124755
* eps Aps
HD 124780
* iot Vir
* del Oct
Arcturus
HD 124915
HD 124931
V* CN Boo
HD 124990
HD 125019
HD 125040
HD 125111
HD 125150
HD 125158
* iot Boo
* lam Boo
V* CY Boo
HD 125184
* iot Lup
V* CS Vir
HD 125276
HD 125283
* v Cen
* lam Vir
HD 125349
* A Boo
HD 125383
HD 125406
HD 125442
*  18 Boo
* ups Vir
* psi Cen
HD 125489
HD 125538
*  20 Boo
HD 125628
HD 125632
HD 125642
HD 125658
V* HX Lup
HD 125745
HD 125810
* a Cen
HD 125835
HD 125869
* k Hya
HD 125990
*   2 Lib
HD 126053
BD+09  2882B
BD+09  2882A
HD 126141
HD 126200
HD 126209
HD 126218
HD 126241
HD 126248
HD 126251
HD 126271
* tau01 Lup
* tau02 Lup
HD 126367
HD 126386
HD 126400
HD 126475
HD 126504
HD 126597
HD 126610
* tet Boo
* f Boo
* 104 Vir
* l Hya
HD 126862
* phi Vir
* 106 Vir
HD 126943
HD 126981
HD 126983
HD 127043
HD 127067
HD 127065
HD 127152
HD 127167
HD 127193
* g Boo
V* V Cen
HD 127304
HD 127334
HD 127337
* sig Lup
HD 127486
HD 127501
HD 127624
* rho Boo
*   5 UMi
HD 127716
HD 127724
HD 127726
*  26 Boo
* gam Boo
HD 127821
V* ER Dra
HD 127964
HD 127971
* eta Cen
V* CP Boo
HD 128000
HD 128020
HD 128068
HD 128093
HD 128152
* sig Boo
HD 128198
HD 128207
* a Lup
HD 128332
V* CH Boo
* rho Lup
HD 128402
HD 128429
HD 128488
HD 128582
HD 128617
Alpha Centauri A
Alpha Centauri B
HD 128713
HD 128750
* alf Cir
HD 128902
HD 128917
HD 128974
HD 128998
*  33 Boo
* alf Lup
* alf Aps
* b Cen
HD 129132
HD 129153
HD 129161
* pi.01 Boo
* pi.02 Boo
* zet Boo B
* zet Boo A
HD 129245
*  31 Boo
*  32 Boo
HD 129422
HD 129430
*   4 Lib
* c01 Cen
HD 129462
* mu. Vir
V* BU Cir
* c02 Cen
*  34 Boo
V* BP Oct
V* DL Dra
HD 129846
HD 129858
* b Lup
HD 129902
* m Hya
HD 129932
HD 129944
HD 129954
* 108 Vir
* omi Boo
*   5 Lib
HD 129980
* eps Boo B
* eps Boo
HD 130025
HD 130055
HD 130073
HD 130084
* 109 Vir
V* EK Boo
HD 130157
*  55 Hya
HD 130227
*  56 Hya
*  57 Hya
HD 130325
V* V768 Cen
HD 130458
HD 130529
HD 130557
* mu. Lib
HD 130603
* pi.01 Oct
* E Hya
*  26 Cir
* omi Lup
HD 130817
* alf01 Lib
* alf02 Lib
HD 130917
* h Boo
HD 130948
*  11 Lib
HD 130970
HD 131040
*  39 Boo
* zet Cir
* R Aps
HD 131111
HD 131117
HD 131120
* ksi Boo
* pi.02 Oct
HD 131342
HD 131425
*  12 Lib
HD 131432
HD 131473
* tet Cir
HD 131507
V* DE Boo
* ksi01 Lib
HD 131551
* c Lup
* ome Oct
HD 131625
HD 131657
HD 131705
HD 131752
HD 131774
* bet UMi
* ksi02 Lib
HD 131919
HD 131923
HD 131951
HD 131977
HD 132029
*  16 Lib
* bet Lup
HD 132096
*   1 Ser
HD 132145
HD 132146
* kap Cen
*  59 Hya
*  17 Lib
HD 132238
HD 132242
HD 132254
*  18 Lib
HD 132375
HD 132525
HD 132604
* del Lib
HD 132763
*  40 Boo
V* RR UMi
HD 132833
*  60 Hya
HD 132879
* eta Cir
*   2 Ser
HD 132955
HD 133002
HD 133029
HD 133049
HD 133112
* ome Boo
* 110 Vir
* bet Boo
* sig Lib
V* GM Lup
* pi. Lup A
* pi. Lup B
HD 133340
HD 133388
HD 133392
HD 133408
HD 133456
HD 133484
HD 133485
HD 133529
HD 133550
* psi Boo
HD 133631
* i Boo
V* HZ Lup
HD 133670
HD 133683
* nu. Lib
HD 133792
V* HR Lup
HD 133937
* lam Lup
* k Boo
HD 133981
HD 133994
HD 134044
HD 134047
HD 134060
HD 134064
* c Boo
HD 134190
HD 134255
HD 134270
* b Boo
HD 134323
HD 134335
HD 134373
HD 134444
HD 134443
V* X TrA
HD 134468
* kap Lup
* kap02 Lup
HD 134493
* zet Lup
HD 134597
* e Lup
* iot Lib
HD 134837
HD 134943
HD 134946
* iot02 Lib
*  23 Lib
HD 135051
HD 135101
* i Lup
HD 135160
*  26 Lib
HD 135235
* del Cir
HD 135263
* eps Cir
HD 135345
HD 135348
HD 135367
* bet Cir
* gam TrA
HD 135384
HD 135402
HD 135438
*   3 Ser
* chi Boo
HD 135530
HD 135534
*   4 Ser
HD 135591
* del Boo
HD 135730
* mu. Lup
HD 135737
* bet Lib
* f Lup
V* GG Lup
HD 135896
HD 136014
HD 136028
HD 136064
HD 136138
HD 136174
*   5 Ser
* del Lup
HD 136334
HD 136347
* nu.01 Lup
* nu.02 Lup
HD 136359
*  28 Lib
HD 136403
* omi Lib
* gam Cir
* phi01 Lup
HD 136442
HD 136479
* eps Lup
* omi CrB
*   6 Ser
HD 136643
* phi02 Lup
HD 136672
*  11 UMi
HD 136729
HD 136751
*   7 Ser
*  50 Boo
* ups Lup
HD 136956
*   8 Ser
HD 137015
* eps Lib
* k Lup
V* LX TrA
HD 137071
* eta CrB
* eta CrB
* rho Oct
* kap01 Aps
HD 137389
HD 137390
* mu.01 Boo
* mu.02 Boo
* gam UMi
HD 137432
HD 137443
HD 137465
* tau01 Ser
HD 137510
HD 137704
HD 137709
* zet01 Lib
* iot Dra
HD 137853
*  10 Ser
* bet CrB
HD 137928
HD 138105
* zet03 Lib
HD 138204
HD 138213
HD 138221
HD 138245
HD 138265
HD 138268
HD 138289
HD 138290
HD 138338
HD 138341
HD 138383
HD 138413
* nu.01 Boo
* zet04 Lib
HD 138488A
HD 138498
HD 138505
HD 138524
HD 138525
* tau02 Ser
* eps TrA
*  11 Ser
HD 138564
* nu.02 Boo
*  36 Lib
* gam Lup
*  37 Lib
* tet CrB
HD 138763
HD 138764
* d Lup
* kap02 Aps
HD 138803
HD 138816
HD 138852
HD 138867
* gam Lib
* del Ser B
* del Ser A
HD 138923
HD 138936
HD 138965
* alf CrB
* ups Lib
* tau03 Ser
HD 139087
* ome Lup
HD 139129
*  14 Ser
* mu. CrB
HD 139160
*  16 Ser
HD 139211
* tau05 Ser
HD 139233
HD 139254
HD 139271
HD 139284
HD 139290
HD 139329
HD 139357
* tau Lib
HD 139389
*  41 Lib
HD 139460
HD 139461
HD 139478
HD 139493
HD 139518
* psi01 Lup
HD 139599
HD 139613
* phi Boo
*  42 Lib
* g Lup
* tet UMi
HD 139761
HD 139778
* pi.01 UMi A
HD 139798
HD 139862
HD 139871
*   7 CrB B
*   7 CrB A
HD 139906
HD 139915
* h Lup
* kap Lib
* psi02 Lup
* tau06 Ser
HD 140117
* iot Ser
* chi Ser
HD 140227
* tau07 Ser
HD 140285
HD 140301
* eta Lib
* gam CrB
HD 140438
CD-65  2007A
CD-65  2007B
* psi Ser
Unukalhai
* pi. CrB
HD 140722
V* BP Boo
* tau08 Ser
HD 140775
HD 140784
HD 140815
HD 140861
*  25 Ser
HD 140901
HD 140979
HD 140986
* bet Ser
* lam Ser
HD 141168
* ups Ser
HD 141194
HD 141296
HD 141318
HD 141353
*  30 Ser
HD 141413
HD 141456
HD 141472
* kap Ser
V* R CrB
* mu. Ser
HD 141544
* chi Lup
HD 141585
* b Sco
HD 141653
HD 141675
* ome Ser
* del CrB
HD 141724
* kap TrA
* eps Ser
HD 141832
V* R Ser
* b Ser
HD 141853
* bet TrA
HD 141913
* rho Ser
HD 142049
* kap CrB
* lam Lib
* zet UMi
*   2 Sco
HD 142139
HD 142165
HD 142184
* tet Lib
HD 142244
HD 142250
*  39 Ser
*   3 Sco
HD 142357
* chi Her
*  47 Lib
HD 142407
*   4 Sco
HD 142448
*  40 Ser
HD 142514
HD 142529
HD 142531
HD 142542
V* QY Ser
* ksi01 Lup
* ksi02 Lup
HD 142640
* rho Sco
HD 142691
V* HR Lib
HD 142763
*   2 Her
* gam Ser
HD 142883
HD 142889
* lam CrB
HD 142919
*   4 Her
V* S TrA
* phi Ser
*  48 Lib
V* V913 Sco
HD 143009
* pi. Sco
HD 143084
HD 143101
* eps CrB
* eta Lup
HD 143187
HD 143209
HD 143238
HD 143248
* del Sco
*  49 Lib
HD 143346
HD 143404
HD 143435
V* T CrB
*  50 Lib
V* CL Dra
* iot01 Nor
* eta Nor
*   3 Her
HD 143584
HD 143619
* r Her
HD 143699
* rho CrB
HD 143787
HD 143790
* iot CrB
* pi. Ser
HD 143900
HD 143902
HD 143928
*  43 Ser
* ksi Sco B
* ksi Sco A
HD 144183
* del Nor
HD 144204
* ups Her
HD 144208
* bet01 Sco
* bet02 Sco
* tet Dra
* tet Lup
HD 144334
HD 144362
HD 144390
HD 144415
HD 144426
* ome Sco
* iot02 Nor
HD 144542
HD 144585
* ome02 Sco
HD 144661
V* V856 Sco
V* V1027 Sco
HD 144690
*  11 Sco
HD 144844
*  45 Ser
HD 144889
CD-32 11456
HD 144987
* kap Her A
* kap Her B
*  47 Ser
HD 145085
HD 145100
*   8 Her
HD 145148
HD 145191
HD 145206
HD 145250
* tau CrB
* zet Nor
* del01 Aps
* del02 Aps
*  39 Nor
* phi Her
* kap Nor
HD 145454
* nu.02 Sco
* nu. Sco
* c02 Sco
*  12 Sco
* del TrA
* psi Sco
HD 145589
*  16 Sco
HD 145622
* q Her
HD 145674
HD 145689
HD 145694
*  10 Her
HD 145782
HD 145788
HD 145792
HD 145802
HD 145838
* tet Nor
HD 145849
*   9 Her
* chi Sco
HD 145921
HD 145931
HD 145964
HD 145976
HD 145997
HD 146001
V* V368 Nor
* del Oph
HD 146084
* gam01 Nor
HD 146145
*  18 Sco
HD 146254
V* S Nor
* sig CrB
* sig CrB B
*  16 Her
HD 146416
HD 146514
HD 146537
HD 146603
* d Sco
* lam Nor
* gam02 Nor
HD 146690
HD 148287
* ups CrB
* eps Oph
HD 146834
HD 146836
HD 146850
*  19 UMi
HD 146954
* omi Sco
*  20 UMi
HD 147152
* sig Sco
HD 147225
V* AT Dra
HD 147266
HD 147321
HD 147349
HD 147352
HD 147365
* tau Her
* sig Ser
HD 147513
* gam Her
HD 147550
HD 147553
* zet TrA
HD 147614
HD 147628
HD 147662
* gam Aps
* ksi CrB
* psi Oph
CD-29 12513B
CD-29 12513A
* nu.01 CrB
* nu.02 CrB
* iot TrA
*  23 Her
* o Her
* rho Oph A
* rho Oph B
HD 147977
* eps Nor
* eta UMi
* ome Her
* chi Oph
V* U Her
V* V378 Nor
HD 148228
HD 148247
*  25 Her
HD 148291
HD 148293
V* DQ Dra
V* V2105 Oph
* ups Oph
HD 148374
HD 148379
* eta Dra
HD 148451
Antares
HD 148488
HD 148513
HD 148515
HD 148527
V* CW Oct
HD 148604
* i Sco
HD 148688
* N Sco
HD 148743
HD 148760
* g Her
* phi Oph
* bet Her
* lam Oph
HD 148880
* tet TrA
* s Her
* ome Oph
HD 149009
* mu. Nor
*  34 Her
HD 149084
* n Her
* h Her
HD 149174
*  15 Dra
HD 149303
* bet Aps
HD 149404
* tau Sco
* H Sco
HD 149485
* sig Her
HD 149632
HD 149650
*  12 Oph
* eta01 TrA
HD 149681
V* V1003 Sco
* zet Oph
V* V773 Her
HD 149837
HD 149886
HD 149911
HD 150010
HD 150012
HD 150026
HD 150030
*  16 Dra
*  17 Dra A
*  17 Dra B
HD 150136
HD 150168
HD 150177
HD 150259
HD 150275
HD 150331
HD 150366
*  36 Her
*  37 Her
*  24 Sco
HD 150421
HD 150429
HD 150449
*  42 Her
HD 150451
HD 150453
HD 150483
V* LP TrA
*  14 Oph
HD 150573
HD 150576
HD 150580
HD 150591
HD 150608
HD 150638
* zet Her
*  39 Her
HD 150742
HD 150745
HD 150768
* alf TrA
HD 150894
HD 150898
* eta Her
HD 151078
HD 151087
* g Dra
*  16 Oph
*  25 Sco
HD 151199
HD 151203
* i Her
* eta Ara
HD 151388
HD 151404
*  19 Oph
HD 151441
* l Her
HD 151527
HD 151566
HD 151613
HD 151623
HD 151627
V* V1010 Oph
* eps Sco
V* V636 Her
*  20 Oph
HD 151771A
HD 151804
HD 151862
* mu.01 Sco
HD 151900
HD 151932
* k Her
HD 151967
* mu.02 Sco
HD 152082
*  52 Her
*  21 Oph
HD 152153
V* V1068 Sco
*  50 Her
HD 152224
HD 152234
HD 152235
* zet01 Sco
HD 152249
HD 152262
HD 152270
HD 152293
HD 152303
*  49 Her
HD 152311
*  51 Her
* zet02 Sco
HD 152408
HD 152431
HD 152478
HD 152527
V* MX TrA
V* V2542 Oph
HD 152585
*  53 Her
*  23 Oph
* iot Oph
HD 152636
V* V861 Sco
HD 152781
* zet Ara
HD 152812
HD 152815
*  27 Sco
HD 152824
V* V644 Her
*  24 Oph
*  56 Her
*  54 Her
HD 152909A
* eps01 Ara
HD 153021
HD 153053
HD 153072
* kap Oph
HD 153221
HD 153226
HD 153229
HD 153258
HD 153261
*  57 Her
HD 153299
HD 153312
HD 153336
*  26 Oph
HD 153368
HD 153370
HD 153472
* eps02 Ara
* h Dra
HD 153613
HD 153653
*  30 Oph
*  20 Dra
HD 153716
*  29 Oph
* eps UMi
HD 153791
* eps Her
HD 153834
V* V451 Her
V* V923 Sco
HD 153897
HD 153914
HD 153956
HD 154025
* d Her
HD 154084
* k Sco
HD 154099
HD 154126
*  32 Oph
HD 154153
HD 154160
HD 154204
*  33 Oph
*  34 Oph
HD 154301
HD 154310
HD 154319
*  61 Her
HD 154368
HD 154391
V* V2213 Oph
*  28 Sco
HD 154431
HD 154441
HD 154445
HD 154481
*  60 Her
HD 154555
HD 154556
HD 154610
HD 154619
HD 154633
HD 154660
HD 154713
HD 154732
HD 154733
HD 154779
HD 154783
HD 154895
HD 154903
* mu. Dra B
* mu. Dra A
HD 154948
HD 154962
HD 154972
V* V854 Ara
HD 155078
HD 155102
* c Her
* eta Oph
V* VX UMi
* eta Sco
HD 155259
HD 155276
HD 155328
V* V829 Ara
HD 155375
HD 155379
HD 155401
HD 155410
HD 155450
HD 155500
*  63 Her
HD 155603
*  37 Oph
HD 155646
HD 155711
* zet Dra
HD 155806
HD 155826
HD 155860
HD 155875
*  36 Oph B
*  36 Oph A
HD 155940
HD 155970
HD 155974
* alf Her A
* alf Her B
HD 156091
HD 156098
* del Her
* iot Aps
HD 156208
HD 156227
V* U Oph
*  41 Oph
*  41 Ara
* zet Aps
* pi. Her
